date,value
2021-07-26,31.88
2021-07-27,31.85
2021-07-28,31.79
2021-07-29,31.76
2021-07-30,31.71
2021-07-31,31.70
2021-08-01,31.65
2021-08-02,31.61
2021-08-03,31.55
2021-08-04,31.54
2021-08-05,31.52
2021-08-06,31.54
2021-08-07,31.49
2021-08-08,31.47
2021-08-09,31.50
2021-08-10,31.55
2021-08-11,31.53
2021-08-12,31.52
2021-08-13,31.47
2021-08-14,31.49
2021-08-15,31.47
2021-08-16,31.48
2021-08-17,31.50
2021-08-18,31.51
2021-08-19,31.46
2021-08-20,31.48
2021-08-21,31.44
2021-08-22,31.50
2021-08-23,31.49
2021-08-24,31.49
2021-08-25,31.42
2021-08-26,31.43
2021-08-27,31.42
2021-08-28,31.47
2021-08-29,31.45
2021-08-30,31.48
2021-08-31,31.40
2021-09-01,31.44
2021-09-02,31.48
2021-09-03,31.45
2021-09-04,31.41
2021-09-05,31.35
2021-09-06,31.33
2021-09-07,31.36
2021-09-08,31.38
2021-09-09,31.34
2021-09-10,31.41
2021-09-11,31.47
2021-09-12,31.56
2021-09-13,31.55
2021-09-14,31.59
2021-09-15,31.61
2021-09-16,31.64
2021-09-17,31.58
2021-09-18,31.54
2021-09-19,31.53
2021-09-20,31.53
2021-09-21,31.57
2021-09-22,31.56
2021-09-23,31.62
2021-09-24,31.64
2021-09-25,31.73
2021-09-26,31.58
2021-09-27,31.70
2021-09-28,31.71
2021-09-29,31.75
2021-09-30,31.77
2021-10-01,31.84
2021-10-02,31.81
2021-10-03,31.92
2021-10-04,31.87
2021-10-05,31.89
2021-10-06,31.94
2021-10-07,31.86
2021-10-08,31.78
2021-10-09,31.80
2021-10-10,31.85
2021-10-11,31.82
2021-10-12,31.82
2021-10-13,31.77
2021-10-14,31.87
2021-10-15,31.97
2021-10-16,31.93
2021-10-17,31.96
2021-10-18,31.95
2021-10-19,31.96
2021-10-20,31.96
2021-10-21,31.93
2021-10-22,31.86
2021-10-23,31.83
2021-10-24,31.76
2021-10-25,31.76
2021-10-26,31.79
2021-10-27,31.84
2021-10-28,31.86
2021-10-29,31.93
2021-10-30,31.99
2021-10-31,31.98
2021-11-01,32.07
2021-11-02,32.12
2021-11-03,32.15
2021-11-04,32.23
2021-11-05,32.23
2021-11-06,32.17
2021-11-07,32.25
2021-11-08,32.25
2021-11-09,32.26
2021-11-10,32.28
2021-11-11,32.23
2021-11-12,32.27
2021-11-13,32.40
2021-11-14,32.43
2021-11-15,32.39
2021-11-16,32.35
2021-11-17,32.34
2021-11-18,32.37
2021-11-19,32.37
2021-11-20,32.35
2021-11-21,32.35
2021-11-22,32.35
2021-11-23,32.36
2021-11-24,32.36
2021-11-25,32.34
2021-11-26,32.35
2021-11-27,32.35
2021-11-28,32.39
2021-11-29,32.45
2021-11-30,32.48
2021-12-01,32.44
2021-12-02,32.49
2021-12-03,32.47
2021-12-04,32.47
2021-12-05,32.38
2021-12-06,32.37
2021-12-07,32.33
2021-12-08,32.37
2021-12-09,32.36
2021-12-10,32.42
2021-12-11,32.44
2021-12-12,32.56
2021-12-13,32.52
2021-12-14,32.53
2021-12-15,32.55
2021-12-16,32.50
2021-12-17,32.40
2021-12-18,32.36
2021-12-19,32.29
2021-12-20,32.27
2021-12-21,32.24
2021-12-22,32.16
2021-12-23,32.18
2021-12-24,32.16
2021-12-25,32.20
2021-12-26,32.17
2021-12-27,32.25
2021-12-28,32.31
2021-12-29,32.40
2021-12-30,32.37
2021-12-31,32.41
2022-01-01,32.26
2022-01-02,32.28
2022-01-03,32.23
2022-01-04,32.26
2022-01-05,32.27
2022-01-06,32.35
2022-01-07,32.44
2022-01-08,32.61
2022-01-09,32.67
2022-01-10,32.72
2022-01-11,32.75
2022-01-12,32.71
2022-01-13,32.68
2022-01-14,32.68
2022-01-15,32.68
2022-01-16,32.69
2022-01-17,32.68
2022-01-18,32.62
2022-01-19,32.64
2022-01-20,32.65
2022-01-21,32.58
2022-01-22,32.53
2022-01-23,32.54
2022-01-24,32.55
2022-01-25,32.58
2022-01-26,32.61
2022-01-27,32.64
2022-01-28,32.68
2022-01-29,32.75
2022-01-30,32.72
2022-01-31,32.76
2022-02-01,32.73
2022-02-02,32.74
2022-02-03,32.71
2022-02-04,32.76
2022-02-05,32.82
2022-02-06,32.88
2022-02-07,32.93
2022-02-08,33.07
2022-02-09,33.14
2022-02-10,33.22
2022-02-11,33.24
2022-02-12,33.33
2022-02-13,33.42
2022-02-14,33.43
2022-02-15,33.45
2022-02-16,33.45
2022-02-17,33.47
2022-02-18,33.55
2022-02-19,33.47
2022-02-20,33.48
2022-02-21,33.55
2022-02-22,33.59
2022-02-23,33.59
2022-02-24,33.61
2022-02-25,33.55
2022-02-26,33.60
2022-02-27,33.67
2022-02-28,33.64
2022-03-01,33.66
2022-03-02,33.74
2022-03-03,33.78
2022-03-04,33.84
2022-03-05,33.90
2022-03-06,33.87
2022-03-07,33.87
2022-03-08,33.86
2022-03-09,33.89
2022-03-10,33.84
2022-03-11,33.84
2022-03-12,33.80
2022-03-13,33.87
2022-03-14,33.83
2022-03-15,33.76
2022-03-16,33.75
2022-03-17,33.88
2022-03-18,33.98
2022-03-19,34.19
2022-03-20,34.22
2022-03-21,34.30
2022-03-22,34.42
2022-03-23,34.42
2022-03-24,34.47
2022-03-25,34.47
2022-03-26,34.25
2022-03-27,34.22
2022-03-28,34.21
2022-03-29,34.10
2022-03-30,34.03
2022-03-31,33.94
2022-04-01,33.90
2022-04-02,33.85
2022-04-03,33.75
2022-04-04,33.71
2022-04-05,33.71
2022-04-06,33.71
2022-04-07,33.61
2022-04-08,33.55
2022-04-09,33.57
2022-04-10,33.61
2022-04-11,33.64
2022-04-12,33.72
2022-04-13,33.82
2022-04-14,33.90
2022-04-15,33.95
2022-04-16,33.91
2022-04-17,33.92
2022-04-18,33.94
2022-04-19,33.87
2022-04-20,33.81
2022-04-21,33.73
2022-04-22,33.70
2022-04-23,33.82
2022-04-24,33.76
2022-04-25,33.80
2022-04-26,33.87
2022-04-27,33.84
2022-04-28,33.94
2022-04-29,33.94
2022-04-30,33.87
2022-05-01,33.89
2022-05-02,33.89
2022-05-03,33.92
2022-05-04,33.98
2022-05-05,34.01
2022-05-06,34.10
2022-05-07,34.07
2022-05-08,34.15
2022-05-09,34.14
2022-05-10,34.14
2022-05-11,34.13
2022-05-12,34.11
2022-05-13,34.02
2022-05-14,34.06
2022-05-15,34.01
2022-05-16,34.00
2022-05-17,33.92
2022-05-18,33.89
2022-05-19,33.86
2022-05-20,33.83
2022-05-21,33.75
2022-05-22,33.78
2022-05-23,33.79
2022-05-24,33.82
2022-05-25,33.82
2022-05-26,33.88
2022-05-27,33.94
2022-05-28,34.00
2022-05-29,33.92
2022-05-30,33.97
2022-05-31,33.94
2022-06-01,33.96
2022-06-02,33.95
2022-06-03,33.94
2022-06-04,33.98
2022-06-05,34.05
2022-06-06,33.95
2022-06-07,33.98
2022-06-08,33.97
2022-06-09,33.92
2022-06-10,33.93
2022-06-11,33.90
2022-06-12,33.82
2022-06-13,33.88
2022-06-14,33.90
2022-06-15,33.98
2022-06-16,34.04
2022-06-17,34.03
2022-06-18,34.08
2022-06-19,34.23
2022-06-20,34.26
2022-06-21,34.36
2022-06-22,34.38
2022-06-23,34.36
2022-06-24,34.46
2022-06-25,34.53
2022-06-26,34.51
2022-06-27,34.55
2022-06-28,34.58
2022-06-29,34.61
2022-06-30,34.63
2022-07-01,34.72
2022-07-02,34.68
2022-07-03,34.69
2022-07-04,34.70
2022-07-05,34.66
2022-07-06,34.68
2022-07-07,34.78
2022-07-08,34.72
2022-07-09,34.80
2022-07-10,34.80
2022-07-11,34.80
2022-07-12,34.79
2022-07-13,34.72
2022-07-14,34.73
2022-07-15,34.72
2022-07-16,34.66
2022-07-17,34.73
2022-07-18,34.76
2022-07-19,34.81
2022-07-20,34.89
2022-07-21,34.88
2022-07-22,34.93
2022-07-23,35.03
2022-07-24,35.09
2022-07-25,35.15
2022-07-26,35.12
2022-07-27,35.18
2022-07-28,35.23
2022-07-29,35.22
2022-07-30,35.19
2022-07-31,35.21
2022-08-01,35.23
2022-08-02,35.29
2022-08-03,35.29
2022-08-04,35.32
2022-08-05,35.36
2022-08-06,35.39
2022-08-07,35.48
2022-08-08,35.54
2022-08-09,35.65
2022-08-10,35.76
2022-08-11,35.87
2022-08-12,35.93
2022-08-13,36.03
2022-08-14,36.00
2022-08-15,35.96
2022-08-16,35.92
2022-08-17,35.88
2022-08-18,35.81
2022-08-19,35.73
2022-08-20,35.73
2022-08-21,35.80
2022-08-22,35.87
2022-08-23,35.90
2022-08-24,35.91
2022-08-25,36.00
2022-08-26,36.17
2022-08-27,36.20
2022-08-28,36.23
2022-08-29,36.30
2022-08-30,36.40
2022-08-31,36.49
2022-09-01,36.58
2022-09-02,36.58
2022-09-03,36.59
2022-09-04,36.56
2022-09-05,36.54
2022-09-06,36.54
2022-09-07,36.55
2022-09-08,36.52
2022-09-09,36.49
2022-09-10,36.57
2022-09-11,36.63
2022-09-12,36.66
2022-09-13,36.65
2022-09-14,36.65
2022-09-15,36.73
2022-09-16,36.83
2022-09-17,36.93
2022-09-18,37.06
2022-09-19,37.21
2022-09-20,37.32
2022-09-21,37.40
2022-09-22,37.45
2022-09-23,37.51
2022-09-24,37.55
2022-09-25,37.58
2022-09-26,37.58
2022-09-27,37.65
2022-09-28,37.70
2022-09-29,37.70
2022-09-30,37.67
2022-10-01,37.63
2022-10-02,37.59
2022-10-03,37.64
2022-10-04,37.51
2022-10-05,37.43
2022-10-06,37.35
2022-10-07,37.36
2022-10-08,37.34
2022-10-09,37.22
2022-10-10,37.05
2022-10-11,37.02
2022-10-12,36.99
2022-10-13,37.02
2022-10-14,36.93
2022-10-15,36.84
2022-10-16,36.90
2022-10-17,36.92
2022-10-18,36.92
2022-10-19,36.90
2022-10-20,36.85
2022-10-21,36.78
2022-10-22,36.77
2022-10-23,36.67
2022-10-24,36.67
2022-10-25,36.59
2022-10-26,36.56
2022-10-27,36.44
2022-10-28,36.46
2022-10-29,36.40
2022-10-30,36.27
2022-10-31,36.16
2022-11-01,36.12
2022-11-02,36.09
2022-11-03,36.12
2022-11-04,36.07
2022-11-05,36.08
2022-11-06,36.15
2022-11-07,36.16
2022-11-08,36.18
2022-11-09,36.16
2022-11-10,36.15
2022-11-11,36.16
2022-11-12,36.13
2022-11-13,36.08
2022-11-14,36.11
2022-11-15,36.07
2022-11-16,36.10
2022-11-17,36.13
2022-11-18,36.14
2022-11-19,36.15
2022-11-20,36.12
2022-11-21,36.09
2022-11-22,36.11
2022-11-23,36.07
2022-11-24,36.04
2022-11-25,36.07
2022-11-26,36.13
2022-11-27,36.19
2022-11-28,36.21
2022-11-29,36.21
2022-11-30,36.23
2022-12-01,36.25
2022-12-02,36.23
2022-12-03,36.18
2022-12-04,36.14
2022-12-05,36.14
2022-12-06,36.16
2022-12-07,36.15
2022-12-08,36.14
2022-12-09,36.14
2022-12-10,36.16
2022-12-11,36.19
2022-12-12,36.17
2022-12-13,36.15
2022-12-14,36.14
2022-12-15,36.13
2022-12-16,36.11
2022-12-17,36.10
2022-12-18,36.14
2022-12-19,36.17
2022-12-20,36.18
2022-12-21,36.20
2022-12-22,36.21
2022-12-23,36.24
2022-12-24,36.23
2022-12-25,36.22
2022-12-26,36.22
2022-12-27,36.21
2022-12-28,36.19
2022-12-29,36.14
2022-12-30,36.12
2022-12-31,36.05
2023-01-01,35.92
2023-01-02,35.87
2023-01-03,35.83
2023-01-04,35.83
2023-01-05,35.85
2023-01-06,35.82
2023-01-07,35.84
2023-01-08,35.80
2023-01-09,35.76
2023-01-10,35.78
2023-01-11,35.78
2023-01-12,35.74
2023-01-13,35.71
2023-01-14,35.74
2023-01-15,35.80
2023-01-16,35.82
2023-01-17,35.78
2023-01-18,35.74
2023-01-19,35.77
2023-01-20,35.77
2023-01-21,35.75
2023-01-22,35.72
2023-01-23,35.73
2023-01-24,35.78
2023-01-25,35.79
2023-01-26,35.86
2023-01-27,35.88
2023-01-28,35.90
2023-01-29,35.98
2023-01-30,36.02
2023-01-31,36.05
2023-02-01,36.11
2023-02-02,36.09
2023-02-03,36.17
2023-02-04,36.24
2023-02-05,36.29
2023-02-06,36.34
2023-02-07,36.30
2023-02-08,36.27
2023-02-09,36.25
2023-02-10,36.19
2023-02-11,36.11
2023-02-12,36.08
2023-02-13,35.98
2023-02-14,35.98
2023-02-15,35.99
2023-02-16,35.96
2023-02-17,35.92
2023-02-18,35.93
2023-02-19,35.92
2023-02-20,35.93
2023-02-21,35.94
2023-02-22,35.89
2023-02-23,35.90
2023-02-24,35.88
2023-02-25,35.88
2023-02-26,35.91
2023-02-27,35.90
2023-02-28,35.89
2023-03-01,35.88
2023-03-02,35.86
2023-03-03,35.90
2023-03-04,35.87
2023-03-05,35.88
2023-03-06,35.91
2023-03-07,35.99
2023-03-08,36.19
2023-03-09,36.25
2023-03-10,36.25
2023-03-11,36.30
2023-03-12,36.26
2023-03-13,36.24
2023-03-14,36.18
2023-03-15,35.96
2023-03-16,35.89
2023-03-17,35.90
2023-03-18,35.90
2023-03-19,35.96
2023-03-20,36.06
2023-03-21,36.08
2023-03-22,36.11
2023-03-23,36.28
2023-03-24,36.44
2023-03-25,36.64
2023-03-26,36.88
2023-03-27,36.96
2023-03-28,37.10
2023-03-29,37.25
2023-03-30,37.38
2023-03-31,37.36
2023-04-01,37.32
2023-04-02,37.23
2023-04-03,37.15
2023-04-04,37.16
2023-04-05,37.14
2023-04-06,37.03
2023-04-07,37.04
2023-04-08,37.06
2023-04-09,37.04
2023-04-10,37.09
2023-04-11,37.04
2023-04-12,37.04
2023-04-13,37.02
2023-04-14,36.96
2023-04-15,36.84
2023-04-16,36.78
2023-04-17,36.78
2023-04-18,36.79
2023-04-19,36.76
2023-04-20,36.74
2023-04-21,36.68
2023-04-22,36.81
2023-04-23,36.88
2023-04-24,36.83
2023-04-25,36.83
2023-04-26,36.83
2023-04-27,36.78
2023-04-28,36.80
2023-04-29,36.65
2023-04-30,36.64
2023-05-01,36.65
2023-05-02,36.63
2023-05-03,36.63
2023-05-04,36.65
2023-05-05,36.68
2023-05-06,36.68
2023-05-07,36.67
2023-05-08,36.65
2023-05-09,36.55
2023-05-10,36.53
2023-05-11,36.55
2023-05-12,36.57
2023-05-13,36.63
2023-05-14,36.56
2023-05-15,36.57
2023-05-16,36.69
2023-05-17,36.72
2023-05-18,36.75
2023-05-19,36.74
2023-05-20,36.70
2023-05-21,36.69
2023-05-22,36.68
2023-05-23,36.68
2023-05-24,36.68
2023-05-25,36.68
2023-05-26,36.70
2023-05-27,36.80
2023-05-28,36.87
2023-05-29,36.90
2023-05-30,36.93
2023-05-31,36.92
2023-06-01,36.89
2023-06-02,36.88
2023-06-03,36.79
2023-06-04,36.69
2023-06-05,36.66
2023-06-06,36.63
2023-06-07,36.64
2023-06-08,36.65
2023-06-09,36.65
2023-06-10,36.70
2023-06-11,36.79
2023-06-12,36.80
2023-06-13,36.80
2023-06-14,36.87
2023-06-15,36.93
2023-06-16,37.00
2023-06-17,37.01
2023-06-18,37.06
2023-06-19,37.09
2023-06-20,37.19
2023-06-21,37.19
2023-06-22,37.18
2023-06-23,37.18
2023-06-24,37.20
2023-06-25,37.13
2023-06-26,37.17
2023-06-27,37.15
2023-06-28,37.21
2023-06-29,37.28
2023-06-30,37.35
2023-07-01,37.35
2023-07-02,37.45
2023-07-03,37.49
2023-07-04,37.50
2023-07-05,37.51
2023-07-06,37.55
2023-07-07,37.49
2023-07-08,37.53
2023-07-09,37.56
2023-07-10,37.64
2023-07-11,37.75
2023-07-12,37.81
2023-07-13,37.88
2023-07-14,38.01
2023-07-15,38.09
2023-07-16,38.12
2023-07-17,38.16
2023-07-18,38.19
2023-07-19,38.25
2023-07-20,38.24
2023-07-21,38.27
2023-07-22,38.36
2023-07-23,38.38
2023-07-24,38.39
2023-07-25,38.40
2023-07-26,38.40
2023-07-27,38.44
2023-07-28,38.44
2023-07-29,38.41
2023-07-30,38.47
2023-07-31,38.47
2023-08-01,38.45
2023-08-02,38.41
2023-08-03,38.39
2023-08-04,38.39
2023-08-05,38.38
2023-08-06,38.35
2023-08-07,38.40
2023-08-08,38.43
2023-08-09,38.46
2023-08-10,38.46
2023-08-11,38.48
2023-08-12,38.52
2023-08-13,38.52
2023-08-14,38.49
2023-08-15,38.64
2023-08-16,38.67
2023-08-17,38.73
2023-08-18,38.79
2023-08-19,38.79
2023-08-20,38.80
2023-08-21,38.83
2023-08-22,38.74
2023-08-23,38.77
2023-08-24,38.78
2023-08-25,38.77
2023-08-26,38.79
2023-08-27,38.81
2023-08-28,38.83
2023-08-29,38.86
2023-08-30,38.81
2023-08-31,38.87
2023-09-01,38.87
2023-09-02,38.90
2023-09-03,38.88
2023-09-04,38.88
2023-09-05,38.89
2023-09-06,38.92
2023-09-07,38.96
2023-09-08,38.95
2023-09-09,38.96
2023-09-10,39.00
2023-09-11,39.02
2023-09-12,39.05
2023-09-13,39.11
2023-09-14,39.09
2023-09-15,39.12
2023-09-16,39.14
2023-09-17,39.16
2023-09-18,39.16
2023-09-19,39.14
2023-09-20,39.18
2023-09-21,39.18
2023-09-22,39.23
2023-09-23,39.24
2023-09-24,39.28
2023-09-25,39.28
2023-09-26,39.36
2023-09-27,39.35
2023-09-28,39.40
2023-09-29,39.40
2023-09-30,39.47
2023-10-01,39.44
2023-10-02,39.46
2023-10-03,39.42
2023-10-04,39.43
2023-10-05,39.44
2023-10-06,39.46
2023-10-07,39.45
2023-10-08,39.52
2023-10-09,39.59
2023-10-10,39.61
2023-10-11,39.61
2023-10-12,39.62
2023-10-13,39.61
2023-10-14,39.58
2023-10-15,39.56
2023-10-16,39.53
2023-10-17,39.54
2023-10-18,39.56
2023-10-19,39.52
2023-10-20,39.52
2023-10-21,39.53
2023-10-22,39.51
2023-10-23,39.54
2023-10-24,39.45
2023-10-25,39.44
2023-10-26,39.49
2023-10-27,39.51
2023-10-28,39.54
2023-10-29,39.58
2023-10-30,39.57
2023-10-31,39.65
2023-11-01,39.64
2023-11-02,39.62
2023-11-03,39.60
2023-11-04,39.58
2023-11-05,39.55
2023-11-06,39.53
2023-11-07,39.53
2023-11-08,39.50
2023-11-09,39.49
2023-11-10,39.49
2023-11-11,39.51
2023-11-12,39.48
2023-11-13,39.49
2023-11-14,39.52
2023-11-15,39.51
2023-11-16,39.47
2023-11-17,39.48
2023-11-18,39.50
2023-11-19,39.56
2023-11-20,39.55
2023-11-21,39.53
2023-11-22,39.56
2023-11-23,39.59
2023-11-24,39.55
2023-11-25,39.54
2023-11-26,39.57
2023-11-27,39.51
2023-11-28,39.48
2023-11-29,39.47
2023-11-30,39.46
2023-12-01,39.42
2023-12-02,39.41
2023-12-03,39.37
2023-12-04,39.43
2023-12-05,39.40
2023-12-06,39.43
2023-12-07,39.42
2023-12-08,39.46
2023-12-09,39.44
2023-12-10,39.43
2023-12-11,39.44
2023-12-12,39.47
2023-12-13,39.45
2023-12-14,39.46
2023-12-15,39.48
2023-12-16,39.50
2023-12-17,39.51
2023-12-18,39.52
2023-12-19,39.53
2023-12-20,39.53
2023-12-21,39.55
2023-12-22,39.55
2023-12-23,39.58
2023-12-24,39.58
2023-12-25,39.57
2023-12-26,39.57
2023-12-27,39.58
2023-12-28,39.56
2023-12-29,39.52
2023-12-30,39.48
2023-12-31,39.42
2024-01-01,39.32
2024-01-02,39.31
2024-01-03,39.29
2024-01-04,39.28
2024-01-05,39.29
2024-01-06,39.26
2024-01-07,39.24
2024-01-08,39.31
2024-01-09,39.29
2024-01-10,39.27
2024-01-11,39.25
2024-01-12,39.20
2024-01-13,39.20
2024-01-14,39.16
2024-01-15,39.19
2024-01-16,39.17
2024-01-17,39.17
2024-01-18,39.19
2024-01-19,39.24
2024-01-20,39.27
2024-01-21,39.25
2024-01-22,39.14
2024-01-23,39.10
2024-01-24,39.07
2024-01-25,39.06
2024-01-26,39.04
2024-01-27,38.98
2024-01-28,39.04
2024-01-29,39.11
2024-01-30,39.19
2024-01-31,39.24
2024-02-01,39.24
2024-02-02,39.27
2024-02-03,39.31
2024-02-04,39.32
2024-02-05,39.36
2024-02-06,39.36
2024-02-07,39.35
2024-02-08,39.38
2024-02-09,39.37
2024-02-10,39.44
2024-02-11,39.47
2024-02-12,39.50
2024-02-13,39.50
2024-02-14,39.47
2024-02-15,39.47
2024-02-16,39.48
2024-02-17,39.45
2024-02-18,39.50
2024-02-19,39.50
2024-02-20,39.52
2024-02-21,39.60
2024-02-22,39.61
2024-02-23,39.63
2024-02-24,39.67
2024-02-25,39.65
2024-02-26,39.60
2024-02-27,39.59
2024-02-28,39.57
2024-02-29,39.57
2024-03-01,39.56
2024-03-02,39.51
2024-03-03,39.41
2024-03-04,39.44
2024-03-05,39.47
2024-03-06,39.45
2024-03-07,39.43
2024-03-08,39.37
2024-03-09,39.40
2024-03-10,39.53
2024-03-11,39.53
2024-03-12,39.49
2024-03-13,39.49
2024-03-14,39.50
2024-03-15,39.59
2024-03-17,39.62
2024-03-18,39.62
2024-03-19,39.65
2024-03-20,39.66
2024-03-21,39.70
2024-03-22,39.70
2024-03-23,39.67
2024-03-24,39.58
2024-03-25,39.51
2024-03-26,39.50
2024-03-27,39.53
2024-03-28,39.51
2024-03-29,39.47
2024-03-30,39.46
2024-03-31,39.57
2024-04-01,39.63
2024-04-02,39.62
2024-04-03,39.58
2024-04-04,39.57
2024-04-05,39.63
2024-04-06,39.59
2024-04-07,39.57
2024-04-08,39.58
2024-04-09,39.59
2024-04-10,39.59
2024-04-11,39.61
2024-04-12,39.63
2024-04-13,39.65
2024-04-14,39.65
2024-04-15,39.70
2024-04-16,39.75
2024-04-17,39.78
2024-04-18,39.80
2024-04-19,39.79
2024-04-20,39.81
2024-04-21,39.79
2024-04-22,39.75
2024-04-23,39.72
2024-04-24,39.76
2024-04-25,39.73
2024-04-26,39.68
2024-04-27,39.66
2024-04-28,39.62
2024-04-29,39.65
2024-04-30,39.64
2024-05-01,39.56
2024-05-02,39.56
2024-05-03,39.59
2024-05-04,39.63
2024-05-05,39.63
2024-05-06,39.58
2024-05-07,39.60
2024-05-08,39.57
2024-05-09,39.58
2024-05-10,39.58
2024-05-11,39.60
2024-05-12,39.68
2024-05-13,39.69
2024-05-14,39.68
2024-05-15,39.76
2024-05-16,39.77
2024-05-17,39.80
2024-05-18,39.78
2024-05-19,39.66
2024-05-20,39.66
2024-05-21,39.66
2024-05-22,39.69
2024-05-23,39.66
2024-05-24,39.66
2024-05-25,39.73
2024-05-26,39.84
2024-05-27,39.89
2024-05-28,39.93
2024-05-29,39.95
2024-05-30,40.01
2024-05-31,40.04
2024-06-01,40.07
2024-06-02,40.16
2024-06-03,40.16
2024-06-04,40.11
2024-06-05,40.11
2024-06-06,40.07
2024-06-07,40.04
2024-06-08,39.98
2024-06-09,39.83
2024-06-10,39.82
2024-06-11,39.85
2024-06-12,39.82
2024-06-13,39.87
2024-06-14,39.92
2024-06-15,39.96
2024-06-16,39.96
2024-06-17,39.97
2024-06-18,40.03
2024-06-19,40.10
2024-06-20,40.13
2024-06-21,40.12
2024-06-22,40.13
2024-06-23,40.27
2024-06-24,40.31
2024-06-25,40.33
2024-06-26,40.31
2024-06-27,40.33
2024-06-28,40.37
2024-06-29,40.39
2024-06-30,40.32
2024-07-01,40.35
2024-07-02,40.34
2024-07-03,40.35
2024-07-04,40.37
2024-07-05,40.34
2024-07-06,40.30
2024-07-07,40.35
2024-07-08,40.33
2024-07-09,40.31
2024-07-10,40.28
2024-07-11,40.23
2024-07-12,40.21
2024-07-13,40.21
2024-07-14,40.13
2024-07-15,40.07
2024-07-16,40.08
2024-07-17,40.10
2024-07-18,40.10
2024-07-19,40.08
2024-07-20,40.04
2024-07-21,40.11
2024-07-22,40.11
2024-07-23,40.02
2024-07-24,39.95
2024-07-25,39.89
2024-07-26,39.85
2024-07-27,39.89
2024-07-28,39.86
2024-07-29,39.79
2024-07-30,39.78
2024-07-31,39.74
2024-08-01,39.71
2024-08-02,39.66
2024-08-03,39.56
2024-08-04,39.51
2024-08-05,39.51
2024-08-06,39.54
2024-08-07,39.56
2024-08-08,39.60
2024-08-09,39.61
2024-08-10,39.62
2024-08-11,39.63
2024-08-12,39.65
2024-08-13,39.66
2024-08-14,39.67
2024-08-15,39.61
2024-08-16,39.64
2024-08-17,39.66
2024-08-18,39.72
2024-08-19,39.71
2024-08-20,39.71
2024-08-21,39.66
2024-08-22,39.69
2024-08-23,39.67
2024-08-24,39.66
2024-08-25,39.58
2024-08-26,39.59
2024-08-29,39.56
2024-08-30,39.61
2024-08-31,39.58
2024-09-01,39.54
2024-09-02,39.57
